time,filename,lng,lat,E,N,H,H_ellipsoid,yaw,pitch,roll,accuracy_index
073003.087,001670.jpg,120.63450987,24.04385441,212826.892,2659928.197,114.552,16.210,157.32,0,0,0.2
073003.589,001671.jpg,120.63445945,24.04400048,212821.806,2659944.388,114.338,16.210,165.05,0,0,0.2
073004.091,001672.jpg,120.63443008,24.04414968,212818.862,2659960.919,115.308,16.210,172.54,0,0,0.2
073004.602,001673.jpg,120.63442564,24.04429887,212818.453,2659977.443,116.949,16.210,-179,0,0,0.2
073005.108,001674.jpg,120.63444504,24.04443927,212820.467,2659992.987,119.023,16.210,-170.2,0,0,0.2
073005.616,001675.jpg,120.63448510,24.04456933,212824.578,2660007.380,121.354,16.210,-161.91,0,0,0.2
073006.121,001676.jpg,120.63454093,24.04468629,212830.290,2660020.319,123.584,16.210,-153.88,0,0,0.2
073006.626,001677.jpg,120.63460957,24.04478979,212837.301,2660031.763,125.527,16.210,-146.47,0,0,0.2
073007.133,001678.jpg,120.63468749,24.04488156,212845.253,2660041.906,127.002,16.210,-140.03,0,0,0.2
073007.642,001679.jpg,120.63477245,24.04496270,212853.917,2660050.870,127.745,16.210,-134.57,0,0,0.2
073008.151,001680.jpg,120.63486290,24.04503396,212863.137,2660058.738,127.79,16.210,-129.35,0,0,0.2
073008.682,001681.jpg,120.63496235,24.04509853,212873.271,2660065.863,127.047,16.210,-124.03,0,0,0.2
073009.188,001682.jpg,120.63506228,24.04515174,212883.450,2660071.729,125.7,16.210,-118.29,0,0,0.2
073009.693,001683.jpg,120.63516673,24.04519607,212894.086,2660076.611,123.818,16.210,-113.54,0,0,0.2
073010.196,001684.jpg,120.63527562,24.04523490,212905.172,2660080.883,121.414,16.210,-109.69,0,0,0.2
073010.701,001685.jpg,120.63539177,24.04526773,212916.995,2660084.488,118.619,16.210,-105.27,0,0,0.2
073011.210,001686.jpg,120.63551638,24.04529205,212929.675,2660087.149,115.678,16.210,-99.83,0,0,0.2
073011.712,001687.jpg,120.63564542,24.04530509,212942.803,2660088.559,112.849,16.210,-93.96,0,0,0.2
073012.213,001688.jpg,120.63577973,24.04530539,212956.464,2660088.557,110.469,16.210,-87.99,0,0,0.2
073012.721,001689.jpg,120.63592057,24.04529199,212970.784,2660087.036,108.865,16.210,-82.03,0,0,0.2
073013.226,001690.jpg,120.63606015,24.04526521,212984.973,2660084.033,108.421,16.210,-76.57,0,0,0.2
073013.729,001691.jpg,120.63619422,24.04522953,212998.599,2660080.046,109.19,16.210,-73.31,0,0,0.2
073014.232,001692.jpg,120.63632102,24.04519094,213011.484,2660075.739,110.858,16.210,-71.42,0,0,0.2
073014.740,001693.jpg,120.63644224,24.04515162,213023.802,2660071.353,113.15,16.210,-70.54,0,0,0.2
073015.241,001694.jpg,120.63655652,24.04511340,213035.414,2660067.090,115.697,16.210,-69.78,0,0,0.2
073015.742,001695.jpg,120.63666572,24.04507506,213046.509,2660062.815,118.193,16.210,-68.63,0,0,0.2
073016.250,001696.jpg,120.63677153,24.04503525,213057.260,2660058.378,120.387,16.210,-67.25,0,0,0.2
073016.759,001697.jpg,120.63687367,24.04499379,213067.636,2660053.760,121.901,16.210,-65.32,0,0,0.2
073017.261,001698.jpg,120.63697305,24.04494916,213077.731,2660048.791,122.577,16.210,-63.31,0,0,0.2
073017.763,001699.jpg,120.63707320,24.04489856,213087.903,2660043.161,122.473,16.210,-60.34,0,0,0.2
073018.271,001700.jpg,120.63717173,24.04484226,213097.908,2660036.900,121.628,16.210,-56.89,0,0,0.2
073018.813,001701.jpg,120.63727178,24.04477479,213108.065,2660029.401,119.986,16.210,-51.57,0,0,0.2
073019.322,001702.jpg,120.63736056,24.04470134,213117.073,2660021.243,117.912,16.210,-45.87,0,0,0.2
073019.829,001703.jpg,120.63744422,24.04461707,213125.558,2660011.888,115.567,16.210,-39.85,0,0,0.2
073020.332,001704.jpg,120.63752049,24.04452185,213133.288,2660001.323,113.135,16.210,-33.67,0,0,0.2
073020.844,001705.jpg,120.63758782,24.04441214,213140.105,2659989.155,110.987,16.210,-26.29,0,0,0.2
073021.352,001706.jpg,120.63763797,24.04429113,213145.171,2659975.740,109.685,16.210,-17.79,0,0,0.2
073021.860,001707.jpg,120.63766806,24.04416025,213148.194,2659961.237,109.455,16.210,-9.19,0,0,0.2
073022.362,001708.jpg,120.63767541,24.04402543,213148.903,2659946.304,110.361,16.210,0.01,0,0,0.2
073022.864,001709.jpg,120.63766093,24.04389029,213147.392,2659931.341,112.106,16.210,8.81,0,0,0.2
073023.373,001710.jpg,120.63762077,24.04375776,213143.269,2659916.674,114.437,16.210,18.96,0,0,0.2
073023.881,001711.jpg,120.63755423,24.04363670,213136.467,2659903.284,117.36,16.210,30.4,0,0,0.2
073024.384,001712.jpg,120.63746501,24.04353507,213127.364,2659892.052,120.645,16.210,42.18,0,0,0.2
073024.886,001713.jpg,120.63736172,24.04345576,213116.835,2659883.296,124.049,16.210,53.51,0,0,0.2
073025.388,001714.jpg,120.63725085,24.04339876,213105.543,2659877.012,127.378,16.210,63.27,0,0,0.2
073025.889,001715.jpg,120.63713724,24.04336080,213093.977,2659872.838,130.298,16.210,71.18,0,0,0.2
073026.390,001716.jpg,120.63702526,24.04333538,213082.580,2659870.052,132.378,16.210,76.18,0,0,0.2
073026.897,001717.jpg,120.63691211,24.04332043,213071.067,2659868.426,133.388,16.210,78.43,0,0,0.2
073027.402,001718.jpg,120.63680084,24.04331182,213059.748,2659867.502,133.047,16.210,76.75,0,0,0.2
073027.905,001719.jpg,120.63669083,24.04330978,213048.558,2659867.305,131.47,16.210,75.9,0,0,0.2
073028.413,001720.jpg,120.63657916,24.04331443,213037.202,2659867.849,128.873,16.210,74.74,0,0,0.2
073028.936,001721.jpg,120.63646196,24.04332654,213025.285,2659869.221,125.354,16.210,75.69,0,0,0.2
073029.444,001722.jpg,120.63634366,24.04334727,213013.259,2659871.548,121.362,16.210,81.83,0,0,0.2
073029.953,001723.jpg,120.63621802,24.04338138,213000.490,2659875.359,117.277,16.210,89.13,0,0,0.2
073030.462,001724.jpg,120.63608602,24.04343218,212987.079,2659881.020,113.578,16.210,105.49,0,0,0.2
073030.964,001725.jpg,120.63595402,24.04350113,212973.673,2659888.691,110.886,16.210,122.48,0,0,0.2
073031.472,001726.jpg,120.63582485,24.04359191,212960.561,2659898.778,109.461,16.210,130.19,0,0,0.2
073031.975,001727.jpg,120.63570868,24.04369956,212948.777,2659910.731,109.585,16.210,137.45,0,0,0.2
073032.471,001728.jpg,120.63561160,24.04381843,212938.937,2659923.921,110.811,16.210,145.9,0,0,0.2
073032.974,001729.jpg,120.63553598,24.04394739,212931.283,2659938.224,112.79,16.210,154.46,0,0,0.2
073033.482,001730.jpg,120.63548540,24.04408134,212926.177,2659953.072,115.193,16.210,163.44,0,0,0.2
073033.984,001731.jpg,120.63545836,24.04421264,212923.464,2659967.620,117.634,16.210,171.6,0,0,0.2
073034.489,001732.jpg,120.63544924,24.04433900,212922.573,2659981.617,119.82,16.210,177.95,0,0,0.2
073034.992,001733.jpg,120.63545243,24.04445794,212922.932,2659994.789,121.543,16.210,-177.5,0,0,0.2
073035.494,001734.jpg,120.63546250,24.04457222,212923.989,2660007.442,122.564,16.210,-174.78,0,0,0.2
073035.998,001735.jpg,120.63547675,24.04468394,212925.470,2660019.812,122.75,16.210,-173.18,0,0,0.2
073036.500,001736.jpg,120.63549215,24.04479238,212927.067,2660031.817,122.127,16.210,-172.61,0,0,0.2
073037.001,001737.jpg,120.63550768,24.04490012,212928.678,2660043.745,120.749,16.210,-172.9,0,0,0.2
073037.504,001738.jpg,120.63552230,24.04500856,212930.196,2660055.751,118.824,16.210,-173.52,0,0,0.2
073038.011,001739.jpg,120.63553483,24.04511880,212931.502,2660067.957,116.388,16.210,-174.72,0,0,0.2
073038.513,001740.jpg,120.63554309,24.04522968,212932.374,2660080.234,113.672,16.210,-177.54,0,0,0.2
073039.045,001741.jpg,120.63554473,24.04535084,212932.576,2660093.652,110.711,16.210,179.13,0,0,0.2
073039.554,001742.jpg,120.63553818,24.04547212,212931.944,2660107.086,107.923,16.210,175.49,0,0,0.2
073040.063,001743.jpg,120.63552178,24.04559744,212930.312,2660120.969,105.359,16.204,171.44,0,0,0.2
073040.572,001744.jpg,120.63549518,24.04572377,212927.643,2660134.967,103.173,16.200,167.44,0,0,0.2
073041.073,001745.jpg,120.63545867,24.04584620,212923.965,2660148.536,101.387,16.200,163.26,0,0,0.2
073041.583,001746.jpg,120.63541139,24.04596772,212919.191,2660162.007,99.908,16.200,158.87,0,0,0.2
073042.086,001747.jpg,120.63535537,24.04608427,212913.527,2660174.929,98.77,16.200,154.66,0,0,0.2
073042.588,001748.jpg,120.63529147,24.04619467,212907.060,2660187.173,97.936,16.200,150.5,0,0,0.2
073043.094,001749.jpg,120.63521863,24.04630149,212899.682,2660199.022,97.359,16.200,147.29,0,0,0.2
073043.595,001750.jpg,120.63514379,24.04640354,212892.100,2660210.344,96.805,16.200,145.33,0,0,0.2
073044.102,001751.jpg,120.63506502,24.04650438,212884.117,2660221.533,96.158,16.200,143.92,0,0,0.2
073044.604,001752.jpg,120.63498615,24.04660192,212876.124,2660232.356,95.33,16.200,143.15,0,0,0.2
073045.110,001753.jpg,120.63490651,24.04669885,212868.052,2660243.112,94.291,16.200,143.01,0,0,0.2
073045.612,001754.jpg,120.63482796,24.04679449,212860.090,2660253.725,92.969,16.200,143,0,0,0.2
073046.115,001755.jpg,120.63474975,24.04689001,212852.163,2660264.324,91.526,16.200,143.08,0,0,0.2
073046.617,001756.jpg,120.63467175,24.04698540,212844.257,2660274.909,90.087,16.200,143.04,0,0,0.2
073047.119,001757.jpg,120.63459295,24.04707992,212836.270,2660285.398,88.649,16.200,142.04,0,0,0.2
073047.622,001758.jpg,120.63451097,24.04717153,212827.959,2660295.566,87.39,16.200,139.94,0,0,0.2
073048.123,001759.jpg,120.63442552,24.04725801,212819.293,2660305.166,86.287,16.200,136.74,0,0,0.2
073048.625,001760.jpg,120.63433507,24.04733794,212810.117,2660314.042,85.549,16.200,132.61,0,0,0.2
073049.169,001761.jpg,120.63423122,24.04741661,212799.577,2660322.782,85.236,16.200,127.82,0,0,0.2
073049.677,001762.jpg,120.63413054,24.04748111,212789.356,2660329.952,85.591,16.200,123.82,0,0,0.2
073050.183,001763.jpg,120.63402801,24.04753900,212778.945,2660336.390,86.467,16.200,120.68,0,0,0.2
073050.688,001764.jpg,120.63392418,24.04759084,212768.400,2660342.159,87.72,16.200,118.25,0,0,0.2
073051.194,001765.jpg,120.63382162,24.04763841,212757.982,2660347.455,89.163,16.200,116.55,0,0,0.2
073051.695,001766.jpg,120.63371938,24.04768424,212747.597,2660352.557,90.728,16.200,115.94,0,0,0.2
073052.196,001767.jpg,120.63361742,24.04773000,212737.241,2660357.652,92.192,16.200,116.24,0,0,0.2
073052.698,001768.jpg,120.63351533,24.04777812,212726.871,2660363.009,93.47,16.200,117.17,0,0,0.2
073053.200,001769.jpg,120.63341265,24.04782844,212716.443,2660368.609,94.526,16.200,118.74,0,0,0.2
073053.702,001770.jpg,120.63331041,24.04788341,212706.060,2660374.724,95.415,16.200,120.87,0,0,0.2
073054.203,001771.jpg,120.63320904,24.04794342,212695.768,2660381.397,96.273,16.200,123.41,0,0,0.2
073054.709,001772.jpg,120.63310770,24.04800899,212685.480,2660388.685,97.196,16.200,125.77,0,0,0.2
073055.220,001773.jpg,120.63300888,24.04807803,212675.449,2660396.358,98.46,16.200,128.01,0,0,0.2
073055.727,001774.jpg,120.63291635,24.04814545,212666.058,2660403.849,99.939,16.200,128.55,0,0,0.2
073056.235,001775.jpg,120.63282753,24.04820974,212657.043,2660410.993,101.362,16.200,128.18,0,0,0.2
073056.741,001776.jpg,120.63274251,24.04827057,212648.414,2660417.752,102.532,16.200,127.52,0,0,0.2
073057.243,001777.jpg,120.63266151,24.04832637,212640.192,2660423.953,103.84,16.200,126.98,0,0,0.2
073057.751,001778.jpg,120.63258423,24.04837933,212632.347,2660429.839,105.093,16.200,126.6,0,0,0.2
073058.265,001779.jpg,120.63250937,24.04843122,212624.749,2660435.606,105.727,16.200,126.41,0,0,0.2
073058.774,001780.jpg,120.63243709,24.04848005,212617.412,2660441.033,106.129,16.200,126.45,0,0,0.2
073059.310,001781.jpg,120.63236423,24.04852992,212610.016,2660446.576,106.574,16.200,126.26,0,0,0.2
073059.817,001782.jpg,120.63229897,24.04857401,212603.392,2660451.476,107.063,16.200,126.27,0,0,0.2
073100.319,001783.jpg,120.63223949,24.04861379,212597.354,2660455.897,107.48,16.200,126.02,0,0,0.2
073100.822,001784.jpg,120.63218702,24.04864888,212592.027,2660459.797,107.799,16.200,125.6,0,0,0.2
073101.329,001785.jpg,120.63213945,24.04868050,212587.198,2660463.312,107.577,16.200,125.47,0,0,0.2
073101.830,001786.jpg,120.63209715,24.04870857,212582.904,2660466.432,106.684,16.200,124.68,0,0,0.2
073102.337,001787.jpg,120.63205976,24.04873272,212579.109,2660469.117,105.377,16.200,123.35,0,0,0.2
073102.845,001788.jpg,120.63202853,24.04875256,212575.938,2660471.322,104.066,16.200,123.43,0,0,0.2
073103.357,001789.jpg,120.63200308,24.04876882,212573.355,2660473.130,102.816,16.200,122.59,0,0,0.2
073103.859,001790.jpg,120.63198218,24.04878099,212571.232,2660474.483,101.635,16.200,122.27,0,0,0.2
073104.367,001791.jpg,120.63196476,24.04879189,212569.464,2660475.695,100.315,16.200,121.7,0,0,0.2
073104.868,001792.jpg,120.63194929,24.04880120,212567.893,2660476.730,98.914,16.200,121.65,0,0,0.2
073105.377,001793.jpg,120.63193701,24.04880806,212566.646,2660477.493,97.455,16.200,120.87,0,0,0.2
073105.880,001794.jpg,120.63192730,24.04881381,212565.660,2660478.132,96.242,16.200,123.02,0,0,0.2
073106.383,001795.jpg,120.63192117,24.04881790,212565.038,2660478.587,95.224,16.200,121.47,0,0,0.2
073106.885,001796.jpg,120.63191616,24.04881960,212564.529,2660478.777,94.275,16.200,116.03,0,0,0.2
073107.387,001797.jpg,120.63191379,24.04882094,212564.288,2660478.926,93.36,16.200,105.29,0,0,0.2
073107.888,001798.jpg,120.63191198,24.04882115,212564.104,2660478.949,92.505,16.200,98.17,0,0,0.2
073108.390,001799.jpg,120.63191145,24.04882062,212564.050,2660478.891,91.661,16.200,98.17,0,0,0.2
073108.892,001800.jpg,120.63191184,24.04881963,212564.090,2660478.781,90.858,16.200,98.17,0,0,0.2
073109.416,001801.jpg,120.63191334,24.04881816,212564.242,2660478.618,90.027,16.200,-40.16,0,0,0.2
073109.925,001802.jpg,120.63191515,24.04881686,212564.426,2660478.473,89.214,16.200,-48.06,0,0,0.2
073110.427,001803.jpg,120.63191702,24.04881552,212564.615,2660478.325,88.405,16.200,-45.87,0,0,0.2
073110.929,001804.jpg,120.63191902,24.04881412,212564.818,2660478.169,87.597,16.200,-42.46,0,0,0.2
073111.426,001805.jpg,120.63192080,24.04881281,212564.999,2660478.023,86.794,16.200,-40.97,0,0,0.2
073111.935,001806.jpg,120.63192233,24.04881159,212565.154,2660477.888,85.986,16.200,-36.36,0,0,0.2
073112.451,001807.jpg,120.63192365,24.04881043,212565.288,2660477.759,85.18,16.200,-33.28,0,0,0.2
073112.959,001808.jpg,120.63192487,24.04880946,212565.412,2660477.651,84.382,16.200,-33.28,0,0,0.2
073113.461,001809.jpg,120.63192596,24.04880874,212565.523,2660477.571,83.578,16.200,-33.28,0,0,0.2
073113.963,001810.jpg,120.63192700,24.04880827,212565.628,2660477.519,82.819,16.200,-33.28,0,0,0.2
073114.465,001811.jpg,120.63192787,24.04880811,212565.717,2660477.501,82.043,16.200,-33.28,0,0,0.2
073114.966,001812.jpg,120.63192861,24.04880802,212565.792,2660477.491,81.287,16.200,-33.28,0,0,0.2
073115.475,001813.jpg,120.63192910,24.04880804,212565.842,2660477.493,80.537,16.200,-33.28,0,0,0.2
073115.981,001814.jpg,120.63192943,24.04880826,212565.875,2660477.517,79.781,16.200,-33.28,0,0,0.2
073116.485,001815.jpg,120.63192959,24.04880861,212565.892,2660477.556,79.035,16.200,-33.28,0,0,0.2
073116.986,001816.jpg,120.63192955,24.04880894,212565.888,2660477.593,78.305,16.200,-33.28,0,0,0.2
073117.488,001817.jpg,120.63192950,24.04880918,212565.883,2660477.619,77.579,16.200,-33.28,0,0,0.2
073117.990,001818.jpg,120.63192945,24.04880945,212565.878,2660477.649,76.841,16.200,-33.28,0,0,0.2
073118.496,001819.jpg,120.63192939,24.04880976,212565.872,2660477.683,76.093,16.200,-33.28,0,0,0.2
073118.998,001820.jpg,120.63192922,24.04881012,212565.855,2660477.723,75.369,16.200,-33.28,0,0,0.2
073119.528,001821.jpg,120.63192898,24.04881057,212565.830,2660477.773,74.605,16.200,-33.28,0,0,0.2
073120.030,001822.jpg,120.63192886,24.04881106,212565.818,2660477.827,73.883,16.200,-33.28,0,0,0.2
073120.537,001823.jpg,120.63192872,24.04881160,212565.804,2660477.887,73.124,16.200,-33.28,0,0,0.2
073121.046,001824.jpg,120.63192855,24.04881209,212565.787,2660477.942,72.342,16.200,-33.28,0,0,0.2
073121.556,001825.jpg,120.63192834,24.04881239,212565.766,2660477.975,71.558,16.200,-33.28,0,0,0.2
073122.066,001826.jpg,120.63192823,24.04881270,212565.755,2660478.009,70.785,16.200,-33.28,0,0,0.2
073122.573,001827.jpg,120.63192812,24.04881291,212565.744,2660478.033,70.035,16.200,-33.28,0,0,0.2
073123.077,001828.jpg,120.63192784,24.04881296,212565.715,2660478.038,69.261,16.200,-33.28,0,0,0.2
073123.583,001829.jpg,120.63192739,24.04881291,212565.669,2660478.033,68.468,16.200,-33.28,0,0,0.2
073124.085,001830.jpg,120.63192673,24.04881273,212565.602,2660478.013,67.667,16.200,-33.28,0,0,0.2
073124.588,001831.jpg,120.63192602,24.04881238,212565.530,2660477.974,66.851,16.200,-33.28,0,0,0.2
073125.093,001832.jpg,120.63192615,24.04881169,212565.543,2660477.898,66.073,16.200,-33.28,0,0,0.2
073125.595,001833.jpg,120.63192711,24.04881081,212565.640,2660477.800,65.303,16.200,-33.28,0,0,0.2
073126.099,001834.jpg,120.63192809,24.04881023,212565.740,2660477.736,64.517,16.200,-33.28,0,0,0.2
073126.601,001835.jpg,120.63192823,24.04880993,212565.754,2660477.703,63.782,16.200,-33.28,0,0,0.2
073127.103,001836.jpg,120.63192793,24.04880979,212565.723,2660477.687,63.083,16.200,-33.28,0,0,0.2
073127.605,001837.jpg,120.63192748,24.04880976,212565.678,2660477.684,62.367,16.200,-33.28,0,0,0.2
073128.107,001838.jpg,120.63192698,24.04880977,212565.627,2660477.685,61.677,16.200,-33.28,0,0,0.2
073128.609,001839.jpg,120.63192673,24.04880977,212565.601,2660477.685,61.021,16.200,-33.28,0,0,0.2
073129.111,001840.jpg,120.63192666,24.04880981,212565.594,2660477.690,60.358,16.200,-33.28,0,0,0.2
073129.626,001841.jpg,120.63192682,24.04880984,212565.610,2660477.693,59.671,16.200,-33.28,0,0,0.2
073130.136,001842.jpg,120.63192708,24.04880990,212565.637,2660477.699,58.97,16.200,-33.28,0,0,0.2
073130.638,001843.jpg,120.63192743,24.04880985,212565.672,2660477.694,58.252,16.200,-33.28,0,0,0.2
073131.140,001844.jpg,120.63192774,24.04880968,212565.704,2660477.675,57.545,16.200,-33.28,0,0,0.2
073131.650,001845.jpg,120.63192803,24.04880929,212565.733,2660477.632,56.813,16.200,-33.28,0,0,0.2
073132.151,001846.jpg,120.63192828,24.04880897,212565.759,2660477.596,56.057,16.200,-33.28,0,0,0.2
073132.654,001847.jpg,120.63192836,24.04880878,212565.767,2660477.575,55.307,16.200,-33.28,0,0,0.2
073133.156,001848.jpg,120.63192830,24.04880874,212565.761,2660477.571,54.583,16.200,-33.28,0,0,0.2
073133.658,001849.jpg,120.63192814,24.04880897,212565.744,2660477.596,53.852,16.200,-33.28,0,0,0.2
073134.164,001850.jpg,120.63192789,24.04880930,212565.719,2660477.633,53.147,16.200,-33.28,0,0,0.2
073134.673,001851.jpg,120.63192758,24.04880956,212565.688,2660477.662,52.451,16.200,-33.28,0,0,0.2
073135.180,001852.jpg,120.63192726,24.04880984,212565.655,2660477.693,51.796,16.200,-33.28,0,0,0.2
073135.683,001853.jpg,120.63192696,24.04881022,212565.625,2660477.735,51.173,16.200,-33.28,0,0,0.2
073136.185,001854.jpg,120.63192674,24.04881048,212565.603,2660477.764,50.588,16.200,-33.28,0,0,0.2
073136.691,001855.jpg,120.63192655,24.04881073,212565.583,2660477.792,50.049,16.200,-33.28,0,0,0.2
073137.192,001856.jpg,120.63192647,24.04881096,212565.575,2660477.817,49.567,16.200,-33.28,0,0,0.2
073137.695,001857.jpg,120.63192632,24.04881120,212565.560,2660477.844,49.111,16.200,-33.28,0,0,0.2
073138.196,001858.jpg,120.63192624,24.04881127,212565.552,2660477.851,48.707,16.200,-33.28,0,0,0.2
073138.697,001859.jpg,120.63192617,24.04881131,212565.545,2660477.856,48.456,16.200,-33.28,0,0,0.2
073139.199,001860.jpg,120.63192615,24.04881114,212565.543,2660477.837,48.365,16.200,-33.28,0,0,0.2
073139.703,001861.jpg,120.63192618,24.04881068,212565.546,2660477.786,48.222,16.200,-33.28,0,0,0.2
073140.205,001862.jpg,120.63192614,24.04881030,212565.541,2660477.744,47.935,16.200,-33.28,0,0,0.2
073140.712,001863.jpg,120.63192592,24.04880992,212565.519,2660477.702,47.646,16.200,-33.28,0,0,0.2
073141.218,001864.jpg,120.63192560,24.04880983,212565.486,2660477.692,47.337,16.200,-33.28,0,0,0.2
073141.724,001865.jpg,120.63192526,24.04880984,212565.452,2660477.693,46.987,16.200,-33.28,0,0,0.2
073142.226,001866.jpg,120.63192504,24.04880995,212565.429,2660477.706,46.535,16.200,-33.28,0,0,0.2
073142.729,001867.jpg,120.63192503,24.04881005,212565.428,2660477.717,46.012,16.200,-33.28,0,0,0.2
073143.234,001868.jpg,120.63192504,24.04881016,212565.430,2660477.729,45.478,16.200,-33.28,0,0,0.2
073143.741,001869.jpg,120.63192509,24.04881026,212565.435,2660477.740,44.955,16.200,-33.28,0,0,0.2
073144.244,001870.jpg,120.63192521,24.04881033,212565.447,2660477.748,44.441,16.200,-33.28,0,0,0.2
073144.756,001871.jpg,120.63192533,24.04881043,212565.459,2660477.759,43.923,16.200,-33.28,0,0,0.2
073145.263,001872.jpg,120.63192537,24.04881039,212565.463,2660477.754,43.409,16.200,-33.28,0,0,0.2
073145.765,001873.jpg,120.63192545,24.04881039,212565.471,2660477.754,42.929,16.200,-33.28,0,0,0.2
